path,cells,dims_match,header_exact,byte_exact_full,diff_全部cell(含浮点),diff_pathing(去浮点),cosmetic_wall_void(边界浮点),cell_match%,pathing_match%,w2W,W2w,w2V,V2w,status
MAINMENUS\1X1SINGLE_ROOM_FROSTEDHILLS\MAINMENU_FROSTEDHILLS_PB.LAYOUT,2500,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_CONCAVE_N2W2\1X1_CONCAVE_N2W2_LM_A.LAYOUT,12600,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_CONCAVE_S1E1\1X1_CONCAVE_S1E1_LM_A.LAYOUT,15750,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_WALL_N2S2W0\1X1_WALL_N2S2W0_LM_A.LAYOUT,25000,False,False,False,,,,,,,,,,dim-mismatch
CATACOMB\1X1W\1X1_W_LM_A.LAYOUT,30200,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_WALL_N1S1E0\1X1_WALL_N1S1E0_LM_A.LAYOUT,31500,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_WALL_N0E2W2\1X1_WALL_N0E2W2_LM_A.LAYOUT,31626,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_WALL_S0E1W1\1X1_WALL_S0E1W1_LM_A.LAYOUT,31626,False,False,False,,,,,,,,,,dim-mismatch
ACT2_CAVES\1X1ENTRANCE_W\1X1_ENTRANCE_W_BB_A.LAYOUT,35000,False,False,False,,,,,,,,,,dim-mismatch
ACT2_CAVES\1X1NW\1X1_NW_BB_A.LAYOUT,35000,False,False,False,,,,,,,,,,dim-mismatch
ACT2_CAVES\1X1ENTRANCE_E\1X1_ENTRANCE_E_JT_A.LAYOUT,35175,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1ENTRANCE_W\1X1_ENTRANCE_W_PB_A.LAYOUT,33750,False,False,False,,,,,,,,,,dim-mismatch
CATACOMB\1X1NW\1X1_NW_PB_A.LAYOUT,35000,False,False,False,,,,,,,,,,dim-mismatch
ACT2_CAVES\1X1SE\1X1_SE_PB_A.LAYOUT,35200,False,False,False,,,,,,,,,,dim-mismatch
ACT2_PASS1\1X1SINGLE_ROOM_A\SEWERDUNGEON_BB_A.LAYOUT,35000,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_CONCAVE_S1E1_LANDMARK_GHOSTCART\1X1_CONCAVE_S1E1_LANDMARK_GHOSTCART_PB.LAYOUT,39600,False,False,False,,,,,,,,,,dim-mismatch
CATACOMB\1X1NE\1X1_NE_BB_A.LAYOUT,40200,False,False,False,,,,,,,,,,dim-mismatch
DRAGON_TOWER\1X1NS\1X1_NS_PB_B.LAYOUT,41525,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z1\1X1_WALL_N2S2W0_SPECIAL_SAWMILL\1X1_WALL_N2S2W0_SPECIAL_SAWMILL_BB_A.LAYOUT,43750,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1EXIT_E\1X1_EXIT_E_BB_A.LAYOUT,41676,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_ENTRANCE_N0E2W2\1X1_ENTRANCE_N0E2W2_BB_A.LAYOUT,44176,False,False,False,,,,,,,,,,dim-mismatch
ACT2_CAVES\1X1EXIT_E\1X1_EXIT_E_BB_A.LAYOUT,45200,False,False,False,,,,,,,,,,dim-mismatch
DRAGON_TOWER\1X1NS\1X1_NS_JT_A.LAYOUT,48125,False,False,False,,,,,,,,,,dim-mismatch
ACT2_CAVES\1X1ENTRANCE_W\1X1_ENTRANCE_W_JT_A.LAYOUT,50200,False,False,False,,,,,,,,,,dim-mismatch
MAINMENUS\1X1SINGLE_ROOM_TEMPLESTEPPES\MAINMENU_TEMPLESTEPPES_PB.LAYOUT,50250,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_ENTRANCE_N1S1E0\1X1_ENTRANCE_N1S1E0_JT_A.LAYOUT,50250,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1N\1X1_N_BB_A.LAYOUT,50250,False,False,False,,,,,,,,,,dim-mismatch
DRAGON\1X1NW\1X1_NW_JT_A.LAYOUT,50451,False,False,False,,,,,,,,,,dim-mismatch
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\RANDOMBOSSROOM_BB_A.LAYOUT,50850,False,False,False,,,,,,,,,,dim-mismatch
DRAGON_TOWER\1X1EW\1X1_EW_JT_A.LAYOUT,52976,False,False,False,,,,,,,,,,dim-mismatch
DRAGON_TOWER\1X1EW\1X1_EW_PB_A.LAYOUT,52976,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1EW\1X1_EW_BB_A.LAYOUT,52675,False,False,False,,,,,,,,,,dim-mismatch
CATACOMB\1X1S\1X1_S_PB_A.LAYOUT,55275,False,False,False,,,,,,,,,,dim-mismatch
PHASE_BEAST_ROOMS\ACT1Z1\PHASEBEAST_A1Z1_PB_A.LAYOUT,55275,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1ENTRANCE_E\1X1_ENTRANCE_E_JT_A.LAYOUT,55200,False,False,False,,,,,,,,,,dim-mismatch
NETHER\1X1NE\1X1_NE_BB_A.LAYOUT,55275,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1NS\1X1_NS_BB_A.LAYOUT,55275,False,False,False,,,,,,,,,,dim-mismatch
ACT2_Z2\1X1_CLIFF_CONCAVE_S2W1\1X1CLIFF_CONCAVE_S2W1_JT_A.LAYOUT,56475,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1NW\1X1_NW_JT_A.LAYOUT,55476,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1NE\1X1_NE_BB_A.LAYOUT,56475,False,False,False,,,,,,,,,,dim-mismatch
DRAGON\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_DRAGONBOSSROOM_D.LAYOUT,56500,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z1\1X1_ENTRANCE_N2S2W0\1X1_ENTRANCE_N2S2W0_LM_A.LAYOUT,56500,False,False,False,,,,,,,,,,dim-mismatch
DRAGON\1X1SINGLE_ROOM_BOSS\RANDOMBOSSROOM_JT_A.LAYOUT,56500,False,False,False,,,,,,,,,,dim-mismatch
NETHER\1X1EW\1X1_EW_PB_A.LAYOUT,56726,False,False,False,,,,,,,,,,dim-mismatch
VAULT\1X1SINGLE_ROOM_BOSS\GENIE_ARENA_JT.LAYOUT,56875,False,False,False,,,,,,,,,,dim-mismatch
DRAGON\1X1EW\1X1_EW_PB_A.LAYOUT,60200,False,False,False,,,,,,,,,,dim-mismatch
NETHER\1X1SW\1X1_SW_JT_A.LAYOUT,60300,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1NEW\1X1_NEW_JT_A.LAYOUT,60501,False,False,False,,,,,,,,,,dim-mismatch
CATACOMB\1X1NE\1X1_NE_JT_A.LAYOUT,62100,False,False,False,,,,,,,,,,dim-mismatch
DRAGON\1X1NE\1X1_NE_JT_A.LAYOUT,62100,False,False,False,,,,,,,,,,dim-mismatch
NETHER\1X1NE\1X1_NE_PB_A.LAYOUT,62150,False,False,False,,,,,,,,,,dim-mismatch
ACT1\1X1_CLIFF_CONCAVE_S1E1\1X1_CLIFF_CONCAVE_S1E1_BB_A.LAYOUT,62750,False,False,False,,,,,,,,,,dim-mismatch
ACT2_Z2\1X1_CLIFF_S0E1W1\1X1CLIFF_S0E1W1_JT_A.LAYOUT,62750,False,False,False,,,,,,,,,,dim-mismatch
ACT2_Z2\1X1_CONCAVE_N1E2_LAKE_SW_SE_LANDMARK_WITHERWAYS\1X1CONCAVE_N1E2_SW_SE_LANDMARK_WITHERWAYS_JT.LAYOUT,62750,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_CONVEX_N0S2E2W0\1X1_CONVEX_N0S2E2W0_LM_A.LAYOUT,62750,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_CONVEX_N2S0E1W0\1X1_CONVEX_N2S0E1W0_LM_A.LAYOUT,62750,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_CONCAVE_S2W1_LANDMARK_DWARFARMORY\1X1_CONCAVE_S2W1_LANDMARK_DWARFARMORY_PB.LAYOUT,62750,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1EXIT_N\1X1_EXIT_N_BB_A.LAYOUT,62750,False,False,False,,,,,,,,,,dim-mismatch
GENERIC_CAVE\1X1SW\1X1_SW_JT_A.LAYOUT,62750,False,False,False,,,,,,,,,,dim-mismatch
CATACOMB\1X1EW\1X1_EW_PB_A.LAYOUT,67725,False,False,False,,,,,,,,,,dim-mismatch
GENERIC_CAVE\1X1S\1X1_S_JT_A.LAYOUT,62750,False,False,False,,,,,,,,,,dim-mismatch
ACT2_CAVES\1X1SINGLE_ROOM_BOSS\TUTARANCAVE_LM_A.LAYOUT,67500,False,False,False,,,,,,,,,,dim-mismatch
NETHER\1X1ENTRANCE_E\1X1_ENTRANCE_E_JT_A.LAYOUT,67800,False,False,False,,,,,,,,,,dim-mismatch
DRAGON\1X1SW\1X1_SW_JT_A.LAYOUT,69000,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1NSW\1X1_NSW_JT_A.LAYOUT,69025,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1ENTRANCE_S\1X1_ENTRANCE_S_BB_A.LAYOUT,69025,False,False,False,,,,,,,,,,dim-mismatch
ACT1\1X1_CLIFF_CONCAVE_S2W1\1X1_CLIFF_CONCAVE_S2W1_LM_A.LAYOUT,75250,False,False,False,,,,,,,,,,dim-mismatch
CATACOMB\1X1EW\1X1_EW_JT_A.LAYOUT,75250,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1SEW\1X1_SEW_BB_A.LAYOUT,75250,False,False,False,,,,,,,,,,dim-mismatch
GENERIC_CAVE\1X1NS\1X1_NS_LM_A.LAYOUT,75300,False,False,False,,,,,,,,,,dim-mismatch
ACT1\1X1_CONCAVE_S2W1\1X1_CONCAVE_S2W1_JT_B.LAYOUT,75900,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1_CONCAVE_S1E1_LANDMARK_DWARFARMORY\1X1_CONCAVE_S1E1_LANDMARK_DWARFARMORY_PB_A.LAYOUT,81575,False,False,False,,,,,,,,,,dim-mismatch
VAULT\1X1SW\1X1_SW_JT_A.LAYOUT,82775,False,False,False,,,,,,,,,,dim-mismatch
NETHER\1X1EXIT_E\1X1_EXIT_E_JT_A.LAYOUT,82800,False,False,False,,,,,,,,,,dim-mismatch
CATACOMB\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_CATACOMBBOSSROOM_B.LAYOUT,85425,False,False,False,,,,,,,,,,dim-mismatch
ACT1\1X1_CLIFF_S0E1W1\1X1_CLIFF_S0E1W1_LM_A.LAYOUT,89375,False,False,False,,,,,,,,,,dim-mismatch
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\RANDOMBOSSROOM_JT_A.LAYOUT,90000,False,False,False,,,,,,,,,,dim-mismatch
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_ALLCAVEBOSSROOM_D.LAYOUT,95625,False,False,False,,,,,,,,,,dim-mismatch
ACT2_Z2\1X1_CLIFF_S0E1W1\1X1CLIFF_S0E1W1_PB_A.LAYOUT,94125,False,False,False,,,,,,,,,,dim-mismatch
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\WARBEASTDEN_BB_A.LAYOUT,95475,False,False,False,,,,,,,,,,dim-mismatch
NETHER\1X1SE\1X1_SE_JT_A.LAYOUT,90300,False,False,False,,,,,,,,,,dim-mismatch
NETHER\1X1EW\1X1_EW_JT_A.LAYOUT,97800,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1SINGLE_ROOM\1X1_MAPROOM_ESTHBOSSROOM_A.LAYOUT,100000,False,False,False,,,,,,,,,,dim-mismatch
ESTHSHRINE\1X1SINGLE_ROOM\1X1_GRELL_BOSS_ROOM.LAYOUT,100000,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z1\1X1SINGLE_ROOM\WEREWOLFBASEMENT_BB_A.LAYOUT,103400,False,False,False,,,,,,,,,,dim-mismatch
NETHER\1X1ENTRANCE_S\1X1_ENTRANCE_S_JT_A.LAYOUT,105350,False,False,False,,,,,,,,,,dim-mismatch
NETHER\1X1NW\1X1_NW_JT_A.LAYOUT,112800,False,False,False,,,,,,,,,,dim-mismatch
DRAGON\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_DRAGONBOSSROOM_A.LAYOUT,120701,False,False,False,,,,,,,,,,dim-mismatch
DRAGON\1X1SINGLE_ROOM_BOSS\FORGOTTENHALLSBOSS_PB_A.LAYOUT,120701,False,False,False,,,,,,,,,,dim-mismatch
PHASE_BEAST_ROOMS\ACT3Z1\PHASEBEAST_A3Z1_BB_A.LAYOUT,121875,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\TEMPLATES\1X1_WALL_S0E1W1_LANDMARK_RQUARRY\1X1_WALL_S0E1W1_LANDMARK_RQUARRY_TEMPLATE.LAYOUT,125500,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\TEMPLATES\1X1_WALL_S0E1W1_LANDMARK_LQUARRY\1X1_WALL_S0E1W1_LANDMARK_LQUARRY_TEMPLATE.LAYOUT,131775,False,False,False,,,,,,,,,,dim-mismatch
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\SPIDERCAVE_BB_A.LAYOUT,196875,False,False,False,,,,,,,,,,dim-mismatch
PHASE_BEAST_ROOMS\ACT3Z1\PHASEBEAST_A3Z1_JT_A.LAYOUT,180625,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1SINGLE_ROOM\WITCH_BB_A.LAYOUT,225976,False,False,False,,,,,,,,,,dim-mismatch
ACT2_CAVES\1X1SINGLE_ROOM_BOSS\PIRATESCOVE_PB_A.LAYOUT,210525,False,False,False,,,,,,,,,,dim-mismatch
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\NG_BEARCAVE_PB_A.LAYOUT,261250,False,False,False,,,,,,,,,,dim-mismatch
ACT2_CAVES\1X1SINGLE_ROOM_BOSS\HIVE_JT.LAYOUT,329000,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1SINGLE_ROOM\WITCH_LM_A.LAYOUT,321300,False,False,False,,,,,,,,,,dim-mismatch
ACT2_Z2\1X1SINGLE_ROOM_BOSS\CRABTRAP_PB.LAYOUT,312500,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1SINGLE_ROOM\WITCH_PB_A.LAYOUT,357000,False,False,False,,,,,,,,,,dim-mismatch
PHASE_BEAST_ROOMS\ACT2Z2\PHASEBEAST_A2Z2_JT_A.LAYOUT,393750,False,False,False,,,,,,,,,,dim-mismatch
ACT3_Z2\1X1SINGLE_ROOM\WITCH_JT_A.LAYOUT,406875,False,False,False,,,,,,,,,,dim-mismatch
ACT1_PASS2\1X1SINGLE_ROOM_B\PASS_BB_A.LAYOUT,340850,False,False,False,,,,,,,,,,dim-mismatch
ACT1_PASS2\1X1SINGLE_ROOM_B\PASS2_LM_A.LAYOUT,344375,False,False,False,,,,,,,,,,dim-mismatch
ACT2_PASS1\1X1SINGLE_ROOM_A\ACT2_PASS1_JT.LAYOUT,455625,False,False,False,,,,,,,,,,dim-mismatch
ACT2_Z2\1X1SINGLE_ROOM_BOSS\SWARMPOINT_LM.LAYOUT,503125,False,False,False,,,,,,,,,,dim-mismatch
ACT3_PASS1\1X1SINGLE_ROOM\PASS1_BB_A.LAYOUT,509300,False,False,False,,,,,,,,,,dim-mismatch
ACT1_PASS1\1X1SINGLE_ROOM_A\PASS_JT_A.LAYOUT,585000,False,False,False,,,,,,,,,,dim-mismatch
VAULT\1X1SINGLE_ROOM_BOSS\GENIE_ARENA_NEW_JT.LAYOUT,1351000,False,False,False,,,,,,,,,,dim-mismatch
ACT1_PASS1\1X1SINGLE_ROOM_A\PASS_JD_A.LAYOUT,631050,False,False,False,,,,,,,,,,dim-mismatch
ACT1_PASS1\1X1SINGLE_ROOM_A\PASS_PB_A.LAYOUT,703125,False,False,False,,,,,,,,,,dim-mismatch
ACT1_PASS1\1X1SINGLE_ROOM_A\PASS1_LM_A.LAYOUT,832500,False,False,False,,,,,,,,,,dim-mismatch
NETHER\1X1EXIT_N\1X1_EXIT_N_JT_A.LAYOUT,105350,True,False,False,31549,24255,7294,70.0532,76.9767,4563,5248,7518,6926,ok
ACT3_Z1\1X1SINGLE_ROOM\ABANDONEDSAWMILL_PB_A.LAYOUT,765850,True,True,False,11788,6741,5047,98.4608,99.1198,52,6662,0,27,ok
PHASE_BEAST_ROOMS\ACT3Z2\PHASEBEAST_A3Z2_LM_B.LAYOUT,112875,True,True,False,10829,9098,1731,90.4062,91.9398,44,132,8922,0,ok
VAULT\1X1SE\1X1_SE_JT_A.LAYOUT,67800,True,True,False,5142,4465,677,92.4159,93.4145,3,117,4345,0,ok
PHASE_BEAST_ROOMS\ACT2Z1\PHASEBEAST_A2Z1_LM_A.LAYOUT,146250,True,True,False,3761,3172,589,97.4284,97.8311,62,3080,0,30,ok
ACT2_Z2\1X1_CLIFF_S0E1W1_LANDMARK_SWARMSTACKS\1X1_CLIFF_S0E1W1_LANDMARK_SWARMSTACKS_JT_A.LAYOUT,119225,True,True,False,3454,2774,680,97.1030,97.6733,177,2335,229,33,ok
VAULT\1X1SEW\1X1_SEW_JT_A.LAYOUT,75250,True,True,False,3325,2676,649,95.5814,96.4439,4,71,2601,0,ok
ACT3_PASS2\1X1SINGLE_ROOM\PASS2_LM_A.LAYOUT,776000,True,True,False,3270,2379,891,99.5786,99.6934,209,1059,901,210,ok
MANAVENT\1X1W\1X1_W_JT_A.LAYOUT,178600,True,True,False,2976,1401,1575,98.3337,99.2156,67,153,1138,43,ok
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_GENERICCAVEBOSSROOM_A.LAYOUT,70551,True,True,False,2966,2358,608,95.7959,96.6577,19,242,2097,0,ok
MANAVENT\1X1W\1X1_W_JT_B.LAYOUT,124025,True,True,False,2910,1344,1566,97.6537,98.9163,56,151,1072,65,ok
ESTHSHRINE\1X1E\1X1_E_JT_B.LAYOUT,69000,True,True,False,2887,738,2149,95.8159,98.9304,108,630,0,0,ok
ACT1_PASS3\1X1SINGLE_ROOM_B\PASS3_LM_A.LAYOUT,388275,True,True,False,2633,682,1951,99.3219,99.8244,160,496,0,26,ok
ACT2_Z2\1X1_CLIFF_CONCAVE_S1E1\1X1CLIFF_CONCAVE_S1E1_JT_A.LAYOUT,45150,True,True,False,2516,1109,1407,94.4275,97.5437,15,1094,0,0,ok
ACT1_PASS3\1X1SINGLE_ROOM_B\PASS_PB_A.LAYOUT,437500,True,True,False,2403,711,1692,99.4507,99.8375,186,470,0,55,ok
ACT1_PASS2\1X1SINGLE_ROOM_B\PASS_JT_B.LAYOUT,404225,True,True,False,2301,811,1490,99.4308,99.7994,211,577,0,23,ok
ACT2_Z2\1X1_CLIFF_S0E1W1\1X1CLIFF_S0E1W1_JT_B.LAYOUT,56475,True,True,False,2177,1214,963,96.1452,97.8504,31,1144,0,39,ok
VAULT\1X1EXIT_W\1X1_EXIT_W_JT_A.LAYOUT,60200,True,True,False,2099,1762,337,96.5133,97.0731,5,2,1755,0,ok
ACT1_PASS3\1X1SINGLE_ROOM_B\PASS_JT_A.LAYOUT,281250,True,True,False,1954,803,1151,99.3052,99.7145,397,381,0,25,ok
ACT3_Z2\1X1SINGLE_ROOM\DWARVENARMORY_PB_A.LAYOUT,641250,True,True,False,1923,1307,616,99.7001,99.7962,311,166,474,356,ok
ACT1_PASS2\1X1SINGLE_ROOM_B\PASS_PB_A.LAYOUT,385700,True,True,False,1735,837,898,99.5502,99.7830,384,301,4,148,ok
GENERIC_CAVE\1X1NSW\1X1_NSW_JT_A.LAYOUT,82800,True,True,False,1722,1302,420,97.9203,98.4275,242,465,0,595,ok
VAULT\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_VAULTBOSSROOM_D.LAYOUT,172500,True,True,False,1673,1127,546,99.0301,99.3467,14,154,950,9,ok
ACT1_PASS3\1X1SINGLE_ROOM_B\PASS_BB_A.LAYOUT,240600,True,True,False,1627,580,1047,99.3238,99.7589,154,401,0,25,ok
VAULT\1X1SINGLE_ROOM_BOSS\RANDOMBOSSROOM_LM_A.LAYOUT,172500,True,True,False,1577,1127,450,99.0858,99.3467,14,154,950,9,ok
ACT2_PASS1\1X1SINGLE_ROOM_A\PASS1_LM_A.LAYOUT,606050,True,True,False,1502,764,738,99.7522,99.8739,270,376,2,116,ok
ESTHSHRINE\1X1SINGLE_ROOM\1X1_WELLSPRING_TREASURY_BB.LAYOUT,358050,True,True,False,1494,472,1022,99.5827,99.8682,161,239,0,72,ok
VAULT\1X1ENTRANCE_E\1X1_ENTRANCE_E_BB_A.LAYOUT,50451,True,True,False,1492,1042,450,97.0427,97.9346,2,90,950,0,ok
GENERIC_CAVE\1X1SEW\1X1_SEW_JT_A.LAYOUT,67725,True,True,False,1459,1450,9,97.8457,97.8590,375,1047,0,28,ok
VAULT\1X1S\1X1_S_BB_A.LAYOUT,62150,True,True,False,1458,1008,450,97.6541,98.3781,4,54,950,0,ok
VAULT\1X1NE\1X1_NE_LM_A.LAYOUT,69025,True,True,False,1446,994,452,97.9051,98.5599,14,30,950,0,ok
ACT3_PASS2\1X1SINGLE_ROOM\PASS2_PB_A.LAYOUT,736250,True,True,False,1437,889,548,99.8048,99.8793,128,160,442,159,ok
VAULT\1X1SINGLE_ROOM_BOSS\RANDOMBOSSROOM_BB_A.LAYOUT,96050,True,True,False,1418,968,450,98.5237,98.9922,8,9,950,1,ok
VAULT\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_VAULTBOSSROOM_B.LAYOUT,74375,True,True,False,1408,958,450,98.1069,98.7119,8,0,950,0,ok
ACT2_PASS1\1X1SINGLE_ROOM_A\PASS1_BB_A.LAYOUT,489375,True,True,False,1408,411,997,99.7123,99.9160,147,188,1,75,ok
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\ELEMENTALOASIS_BB_A.LAYOUT,255000,True,True,False,1296,401,895,99.4918,99.8427,114,183,0,104,ok
ESTHSHRINE\1X1NEW\1X1_NEW_LM_A.LAYOUT,82775,True,True,False,1286,812,474,98.4464,99.0190,186,119,506,1,ok
VAULT\1X1SINGLE_ROOM_BOSS\RANDOMBOSSROOM_JT_A.LAYOUT,171150,True,True,False,1253,855,398,99.2679,99.5004,19,114,722,0,ok
GENERIC_CAVE\1X1NS\1X1_NS_JT_A.LAYOUT,75300,True,True,False,1231,1226,5,98.3652,98.3718,43,1181,0,2,ok
ACT1\1X1_CONVEX_N0S1E0W2\1X1_CONVEX_N0S1E0W2_LM_A.LAYOUT,90300,True,True,False,1213,1170,43,98.6567,98.7043,29,1141,0,0,ok
VAULT\1X1E\1X1_E_PB_A.LAYOUT,43925,True,True,False,1157,810,347,97.3660,98.1559,25,62,722,1,ok
ACT3_PASS1\1X1SINGLE_ROOM\PASS1_ACT3_JT_A.LAYOUT,330000,True,True,False,1157,566,591,99.6494,99.8285,128,339,0,99,ok
PHASE_BEAST_ROOMS\ACT2Z2\PHASEBEAST_A2Z2_BB_B.LAYOUT,288000,True,True,False,1125,512,613,99.6094,99.8222,55,68,0,389,ok
ACT3_PASS2\1X1SINGLE_ROOM\ACT3_PASS2_JT_A.LAYOUT,609375,True,True,False,1105,747,358,99.8187,99.8774,186,447,0,114,ok
ACT1_ALPHAZONE\1X1SINGLE_ROOM\1X1_ALPHAZONE_LM_A.LAYOUT,248050,True,True,False,1103,235,868,99.5553,99.9053,35,184,3,13,ok
PHASE_BEAST_ROOMS\ACT2Z2\PHASEBEAST_A2Z2_LM_A.LAYOUT,276900,True,True,False,1070,573,497,99.6136,99.7931,190,348,0,35,ok
VAULT\1X1E\1X1_E_BB_A.LAYOUT,56500,True,True,False,1048,715,333,98.1451,98.7345,12,0,703,0,ok
VAULT\1X1N\1X1_N_LM_A.LAYOUT,62150,True,True,False,1047,714,333,98.3154,98.8512,2,9,703,0,ok
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\DEMOLITIONSTORAGE_JT_A.LAYOUT,486550,True,True,False,1033,861,172,99.7877,99.8230,157,602,0,102,ok
PHASE_BEAST_ROOMS\ACT1Z1\PHASEBEAST_A1Z1_BB_B.LAYOUT,345575,True,True,False,1013,288,725,99.7069,99.9167,82,120,0,86,ok
ACT2_Z1\1X1_CONCAVE_S1E1_LANDMARK_FORSAKEN\1X1_CONCAVE_S1E1_FORSAKENVAULT_JT_LANDMARK.LAYOUT,96250,True,True,False,966,790,176,98.9964,99.1792,25,676,11,78,ok
ESTHSHRINE\1X1NSW\1X1_NSW_LM_A.LAYOUT,75900,True,True,False,948,538,410,98.7510,99.2912,111,173,245,9,ok
VAULT\1X1NE\1X1_NE_LM_B.LAYOUT,69025,True,True,False,947,947,0,98.6280,98.6280,58,887,0,2,ok
ACT2_CAVES\1X1SINGLE_ROOM_BOSS\MANTICORELAIR_PB_A.LAYOUT,131600,True,True,False,945,202,743,99.2819,99.8465,92,29,0,81,ok
ACT2_PASS1\1X1SINGLE_ROOM_A\PASS1_PB_A.LAYOUT,375000,True,True,False,913,408,505,99.7565,99.8912,284,80,2,42,ok
GENERIC_CAVE\1X1EXIT_N\1X1_EXIT_N_JT_A.LAYOUT,75900,True,True,False,906,727,179,98.8063,99.0422,49,677,0,1,ok
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\EMBERWORKS_PB_A.LAYOUT,462275,True,True,False,888,469,419,99.8079,99.8985,61,143,253,12,ok
ACT1\1X1_CONCAVE_S1E1_LANDMARK_WATERTEMPLE\1X1_CONCAVE_S1E1_WATERTEMPLE_LM_A.LAYOUT,97825,True,True,False,872,130,742,99.1086,99.8671,21,90,0,19,ok
GENERIC_CAVE\1X1NW\1X1_NW_JT_A.LAYOUT,90300,True,True,False,870,673,197,99.0365,99.2547,77,595,0,1,ok
ACT3_PASS1\1X1SINGLE_ROOM\PASS1_PB_A.LAYOUT,925000,True,True,False,862,623,239,99.9068,99.9326,139,301,0,183,ok
ACT2_Z1\1X1_WALL_S0E1W1_SPECIAL\1X1_WALL_S0E1W1_LM_A_SPECIAL.LAYOUT,119225,True,True,False,852,725,127,99.2854,99.3919,28,591,0,106,ok
DRAGON\1X1W\1X1_W_LM_A.LAYOUT,33975,True,True,False,848,708,140,97.5040,97.9161,2,66,640,0,ok
ACT3_PASS1\1X1SINGLE_ROOM\PASS1_LM_A.LAYOUT,698750,True,True,False,847,612,235,99.8788,99.9124,106,341,0,165,ok
ESTHSHRINE\1X1W\1X1_W_PB_A.LAYOUT,50000,True,True,False,833,620,213,98.3340,98.7600,41,73,506,0,ok
GENERIC_CAVE\1X1ENTRANCE_E\1X1_ENTRANCE_E_JT_A.LAYOUT,75250,True,True,False,827,805,22,98.9010,98.9302,730,68,3,4,ok
ACT1\1X1_CONCAVE_N1E2\1X1_CONCAVE_N1E2_PB_A.LAYOUT,97800,True,True,False,823,261,562,99.1585,99.7331,116,120,0,25,ok
ACT1\1X1_CLIFF_N1S1E0\1X1_CLIFF_N1S1E0_JT_A.LAYOUT,89700,True,True,False,818,575,243,99.0881,99.3590,334,226,3,12,ok
PHASE_BEAST_ROOMS\ACT1Z2\PHASEBEAST_A1Z2_BB_B.LAYOUT,138876,True,True,False,816,421,395,99.4124,99.6969,49,338,0,34,ok
